Customer,Date,Product,Speed,Traffic,Service,Province,City,Duration_month
خالی,1401/04/07,زیتون,8192,32256,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/04/08,زیتون,8192,32256,ADSL,تهران,پردیس,3
خالی,1401/04/11,زیتون,8192,32256,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/04/11,زیتون,8192,32256,ADSL,آذربایجان شرقی,سهند,3
خالی,1401/04/11,زیتون,8192,32256,ADSL,تهران,پردیس,3
خالی,1401/04/16,زیتون,8192,32256,ADSL,تهران,پردیس,3
خالی,1401/04/21,زیتون,8192,32256,ADSL,البرز,شهرک ابریشم,3
خالی,1401/04/24,زیتون,8192,32256,ADSL,البرز,شهرک ابریشم,3
خالی,1401/04/25,زیتون,8192,32256,ADSL,اصفهان,فولاد شهر,3
خالی,1401/04/29,زیتون,8192,32256,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/04/29,زیتون,8192,32256,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/04/29,زیتون,8192,32256,ADSL,تهران,پردیس,3
خالی,1401/05/01,زیتون,8192,32256,ADSL,آذربایجان شرقی,سهند,3
خالی,1401/05/02,زیتون,8192,32256,ADSL,البرز,شهرک ابریشم,3
خالی,1401/05/02,زیتون,8192,32256,ADSL,البرز,شهرک ابریشم,3
خالی,1401/05/04,زیتون,8192,32256,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/05/04,زیتون,8192,32256,ADSL,آذربایجان شرقی,سهند,3
خالی,1401/05/06,زیتون,8192,32256,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/05/08,زیتون,8192,32256,ADSL,آذربایجان شرقی,سهند,3
خالی,1401/05/09,زیتون,8192,32256,ADSL,البرز,شهرک ابریشم,3
خالی,1401/05/10,زیتون,8192,32256,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/05/12,زیتون,8192,32256,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/05/18,زیتون,8192,32256,ADSL,تهران,پردیس,3
خالی,1401/05/20,زیتون,8192,32256,ADSL,آذربایجان غربی,ارومیه,3
خالی,1401/05/22,زیتون,8192,32256,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/05/23,زیتون,8192,32256,ADSL,آذربایجان شرقی,سهند,3
خالی,1401/05/24,زیتون,8192,32256,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/05/24,زیتون,8192,32256,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/05/28,زیتون,8192,32256,ADSL,آذربایجان شرقی,سهند,3
خالی,1401/05/30,زیتون,8192,32256,ADSL,آذربایجان غربی,ارومیه,3
خالی,1401/05/30,زیتون,8192,32256,ADSL,اصفهان,فولاد شهر,3
خالی,1401/05/30,زیتون,8192,32256,ADSL,البرز,شهرک ابریشم,3
خالی,1401/05/30,زیتون,8192,32256,ADSL,البرز,چهارباغ,3
خالی,1401/05/31,زیتون,8192,32256,ADSL,البرز,شهرک ابریشم,3
خالی,1401/05/31,زیتون,8192,32256,ADSL,البرز,شهرک ابریشم,3
خالی,1401/06/07,زیتون,8192,32256,ADSL,گیلان,رشت,3
خالی,1401/06/14,زیتون,8192,32256,ADSL,آذربایجان شرقی,سهند,3
خالی,1401/06/20,زیتون,8192,32256,ADSL,البرز,شهرک ابریشم,3
خالی,1401/06/30,زیتون,8192,32256,ADSL,آذربایجان شرقی,سهند,3
خالی,1401/06/30,زیتون,8192,32256,ADSL,آذربایجان شرقی,سهند,3
خالی,1401/04/22,زیتون,8192,32256,ADSL,آذربایجان غربی,ارومیه,6
خالی,1401/04/23,زیتون,8192,32256,ADSL,تهران,پردیس,6
خالی,1401/05/03,زیتون,8192,32256,ADSL,البرز,شهر جدید هشتگرد,6
خالی,1401/05/11,زیتون,8192,32256,ADSL,البرز,شهر جدید هشتگرد,6
خالی,1401/05/27,زیتون,8192,32256,ADSL,تهران,پردیس,6
خالی,1401/06/14,زیتون,8192,32256,ADSL,البرز,ماهدشت,6
خالی,1401/06/15,زیتون,8192,32256,ADSL,البرز,شهر جدید هشتگرد,6
خالی,1401/06/16,زیتون,8192,32256,ADSL,آذربایجان شرقی,تبریز,6
خالی,1401/06/19,زیتون,8192,32256,ADSL,آذربایجان شرقی,اسکو,6
خالی,1401/04/05,زیتون,8192,32256,ADSL,آذربایجان شرقی,سهند,12
خالی,1401/05/24,زیتون,8192,32256,ADSL,البرز,شهر جدید هشتگرد,12
خالی,1401/05/24,زیتون,8192,32256,ADSL,البرز,شهرک ابریشم,12
خالی,1401/05/30,زیتون,8192,32256,ADSL,البرز,شهرک ابریشم,12
خالی,1401/06/02,زیتون,8192,32256,ADSL,آذربایجان شرقی,اسکو,12
خالی,1401/06/19,زیتون,8192,32256,ADSL,آذربایجان شرقی,اسکو,12
خالی,1401/04/01,زیتون,16384,64512,ADSL,آذربایجان غربی,ارومیه,3
خالی,1401/04/01,زیتون,16384,64512,ADSL,البرز,شهرک ابریشم,3
خالی,1401/04/02,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/04/04,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/04/04,زیتون,16384,64512,ADSL,البرز,شهرک ابریشم,3
خالی,1401/04/05,زیتون,16384,64512,ADSL,آذربایجان شرقی,تبریز,3
خالی,1401/04/05,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/04/06,زیتون,16384,64512,ADSL,تهران,پردیس,3
خالی,1401/04/07,زیتون,16384,64512,ADSL,گیلان,رشت,3
خالی,1401/04/07,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/04/07,زیتون,16384,64512,ADSL,تهران,پردیس,3
خالی,1401/04/08,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/04/08,زیتون,16384,64512,ADSL,تهران,پردیس,3
خالی,1401/04/09,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/04/11,زیتون,16384,64512,ADSL,تهران,پردیس,3
خالی,1401/04/14,زیتون,16384,64512,ADSL,آذربایجان شرقی,تبریز,3
خالی,1401/04/14,زیتون,16384,64512,ADSL,تهران,پردیس,3
خالی,1401/04/14,زیتون,16384,64512,ADSL,تهران,پردیس,3
خالی,1401/04/16,زیتون,16384,64512,ADSL,تهران,پردیس,3
خالی,1401/04/18,زیتون,16384,64512,ADSL,خوزستان,دزفول,3
خالی,1401/04/18,زیتون,16384,64512,ADSL,تهران,پردیس,3
خالی,1401/04/21,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/04/21,زیتون,16384,64512,ADSL,تهران,پردیس,3
خالی,1401/04/25,زیتون,16384,64512,ADSL,اصفهان,فولاد شهر,3
خالی,1401/04/25,زیتون,16384,64512,ADSL,اصفهان,فولاد شهر,3
خالی,1401/04/25,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/04/25,زیتون,16384,64512,ADSL,اصفهان,بهارستان,3
خالی,1401/04/28,زیتون,16384,64512,ADSL,آذربایجان شرقی,سهند,3
خالی,1401/04/29,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/04/30,زیتون,16384,64512,ADSL,اصفهان,فولاد شهر,3
خالی,1401/04/30,زیتون,16384,64512,ADSL,تهران,پردیس,3
خالی,1401/04/30,زیتون,16384,64512,ADSL,البرز,شهرک ابریشم,3
خالی,1401/05/01,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/05/01,زیتون,16384,64512,ADSL,تهران,پردیس,3
خالی,1401/05/02,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/04/01,زیتون,16384,64512,ADSL,آذربایجان غربی,ارومیه,1
خالی,1401/04/01,زیتون,16384,64512,ADSL,تهران,پردیس,1
خالی,1401/04/01,زیتون,16384,64512,ADSL,تهران,پردیس,1
خالی,1401/04/02,زیتون,16384,64512,ADSL,تهران,پردیس,1
خالی,1401/04/04,زیتون,16384,64512,ADSL,آذربایجان غربی,ارومیه,1
خالی,1401/04/04,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/04/04,زیتون,16384,64512,ADSL,تهران,پردیس,1
خالی,1401/04/05,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/04/05,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/04/06,زیتون,16384,64512,ADSL,اصفهان,فولاد شهر,1
خالی,1401/04/06,زیتون,16384,64512,ADSL,تهران,پردیس,1
خالی,1401/04/07,زیتون,16384,64512,ADSL,تهران,پردیس,1
خالی,1401/04/08,زیتون,16384,64512,ADSL,اصفهان,فولاد شهر,1
خالی,1401/04/08,زیتون,16384,64512,ADSL,خوزستان,دزفول,1
خالی,1401/04/08,زیتون,16384,64512,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/04/08,زیتون,16384,64512,ADSL,تهران,پردیس,1
خالی,1401/04/09,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/04/09,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/04/09,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/04/11,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/04/11,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/04/14,زیتون,16384,64512,ADSL,البرز,شهرک ابریشم,1
خالی,1401/04/15,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/04/16,زیتون,16384,64512,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/04/18,زیتون,16384,64512,ADSL,تهران,تهران,1
خالی,1401/04/18,زیتون,16384,64512,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/04/18,زیتون,16384,64512,ADSL,تهران,پردیس,1
خالی,1401/04/20,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/04/20,زیتون,16384,64512,ADSL,تهران,پردیس,1
خالی,1401/04/23,زیتون,16384,64512,ADSL,تهران,پردیس,1
خالی,1401/04/23,زیتون,16384,64512,ADSL,تهران,پردیس,1
خالی,1401/04/24,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/04/25,زیتون,16384,64512,ADSL,اصفهان,فولاد شهر,1
خالی,1401/04/25,زیتون,16384,64512,ADSL,اصفهان,فولاد شهر,1
خالی,1401/04/25,زیتون,16384,64512,ADSL,اصفهان,فولاد شهر,1
خالی,1401/04/25,زیتون,16384,64512,ADSL,اصفهان,فولاد شهر,1
خالی,1401/04/25,زیتون,16384,64512,ADSL,اصفهان,فولاد شهر,1
خالی,1401/04/25,زیتون,16384,64512,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/04/25,زیتون,16384,64512,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/04/26,زیتون,16384,64512,ADSL,آذربایجان غربی,ارومیه,1
خالی,1401/04/26,زیتون,16384,64512,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/04/26,زیتون,16384,64512,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/04/26,زیتون,16384,64512,ADSL,تهران,پردیس,1
خالی,1401/04/28,زیتون,16384,64512,ADSL,تهران,پردیس,1
خالی,1401/04/29,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/04/29,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/04/29,زیتون,16384,64512,ADSL,خوزستان,قلعه سحر,1
خالی,1401/04/30,زیتون,16384,64512,ADSL,یزد,یزد,1
خالی,1401/04/30,زیتون,16384,64512,ADSL,اصفهان,فولاد شهر,1
خالی,1401/04/31,زیتون,16384,64512,ADSL,البرز,ماهدشت,1
خالی,1401/04/31,زیتون,16384,64512,ADSL,البرز,ماهدشت,1
خالی,1401/04/31,زیتون,16384,64512,ADSL,البرز,ماهدشت,1
خالی,1401/04/31,زیتون,16384,64512,ADSL,البرز,ماهدشت,1
خالی,1401/05/01,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/01,زیتون,16384,64512,ADSL,تهران,پردیس,1
خالی,1401/05/01,زیتون,16384,64512,ADSL,تهران,پردیس,1
خالی,1401/05/02,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/04,زیتون,16384,64512,ADSL,اصفهان,فولاد شهر,1
خالی,1401/05/04,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/04,زیتون,16384,64512,ADSL,تهران,پردیس,1
خالی,1401/05/05,زیتون,16384,64512,ADSL,فارس,شیراز,1
خالی,1401/05/05,زیتون,16384,64512,ADSL,فارس,شیراز,1
خالی,1401/05/05,زیتون,16384,64512,ADSL,خوزستان,دزفول,1
خالی,1401/05/05,زیتون,16384,64512,ADSL,تهران,پردیس,1
خالی,1401/05/06,زیتون,16384,64512,ADSL,تهران,پردیس,1
خالی,1401/05/08,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/09,زیتون,16384,64512,ADSL,البرز,نظر آباد,1
خالی,1401/05/10,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/11,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/11,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/11,زیتون,16384,64512,ADSL,تهران,پردیس,1
خالی,1401/05/13,زیتون,16384,64512,ADSL,گیلان,رشت,1
خالی,1401/05/13,زیتون,16384,64512,ADSL,گیلان,رشت,1
خالی,1401/05/13,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/15,زیتون,16384,64512,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/05/15,زیتون,16384,64512,ADSL,خوزستان,قلعه سحر,1
خالی,1401/05/19,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/19,زیتون,16384,64512,ADSL,تهران,پردیس,1
خالی,1401/05/20,زیتون,16384,64512,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/05/22,زیتون,16384,64512,ADSL,اصفهان,فولاد شهر,1
خالی,1401/05/22,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/22,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/22,زیتون,16384,64512,ADSL,تهران,پردیس,1
خالی,1401/05/22,زیتون,16384,64512,ADSL,تهران,پردیس,1
خالی,1401/05/22,زیتون,16384,64512,ADSL,اصفهان,مجلسی,1
خالی,1401/05/22,زیتون,16384,64512,ADSL,اصفهان,مجلسی,1
خالی,1401/05/24,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/24,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/25,زیتون,16384,64512,ADSL,اصفهان,فولاد شهر,1
خالی,1401/05/25,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/25,زیتون,16384,64512,ADSL,البرز,ماهدشت,1
خالی,1401/05/25,زیتون,16384,64512,ADSL,اصفهان,مجلسی,1
خالی,1401/05/25,زیتون,16384,64512,ADSL,اصفهان,مجلسی,1
خالی,1401/05/26,زیتون,16384,64512,ADSL,اصفهان,فولاد شهر,1
خالی,1401/05/26,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/27,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/27,زیتون,16384,64512,ADSL,تهران,پردیس,1
خالی,1401/05/27,زیتون,16384,64512,ADSL,البرز,شهرک ابریشم,1
خالی,1401/05/29,زیتون,16384,64512,ADSL,اصفهان,فولاد شهر,1
خالی,1401/05/29,زیتون,16384,64512,ADSL,تهران,پردیس,1
خالی,1401/05/30,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/30,زیتون,16384,64512,ADSL,تهران,پردیس,1
خالی,1401/05/31,زیتون,16384,64512,ADSL,تهران,تهران,1
خالی,1401/06/01,زیتون,16384,64512,ADSL,تهران,پردیس,1
خالی,1401/06/02,زیتون,16384,64512,ADSL,آذربایجان غربی,ارومیه,1
خالی,1401/06/02,زیتون,16384,64512,ADSL,اصفهان,فولاد شهر,1
خالی,1401/06/02,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/06/02,زیتون,16384,64512,ADSL,تهران,پردیس,1
خالی,1401/06/02,زیتون,16384,64512,ADSL,تهران,پردیس,1
خالی,1401/06/03,زیتون,16384,64512,ADSL,تهران,پردیس,1
خالی,1401/06/03,زیتون,16384,64512,ADSL,البرز,شهرک ابریشم,1
خالی,1401/06/05,زیتون,16384,64512,ADSL,خوزستان,قلعه سحر,1
خالی,1401/06/06,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/06/06,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/06/06,زیتون,16384,64512,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/06/06,زیتون,16384,64512,ADSL,تهران,پردیس,1
خالی,1401/06/06,زیتون,16384,64512,ADSL,اصفهان,مجلسی,1
خالی,1401/06/07,زیتون,16384,64512,ADSL,اصفهان,فولاد شهر,1
خالی,1401/06/12,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/06/14,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/06/14,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/06/14,زیتون,16384,64512,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/06/15,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/06/15,زیتون,16384,64512,ADSL,تهران,تهران,1
خالی,1401/06/19,زیتون,16384,64512,ADSL,اصفهان,فولاد شهر,1
خالی,1401/06/19,زیتون,16384,64512,ADSL,اصفهان,فولاد شهر,1
خالی,1401/06/19,زیتون,16384,64512,ADSL,اصفهان,فولاد شهر,1
خالی,1401/06/20,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/06/20,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/06/21,زیتون,16384,64512,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/06/23,زیتون,16384,64512,ADSL,فارس,شیراز,1
خالی,1401/06/23,زیتون,16384,64512,ADSL,فارس,شیراز,1
خالی,1401/06/23,زیتون,16384,64512,ADSL,گیلان,رشت,1
خالی,1401/06/23,زیتون,16384,64512,ADSL,اصفهان,بهارستان,1
خالی,1401/06/29,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/06/30,زیتون,16384,64512,ADSL,لرستان,خرم آباد,1
خالی,1401/06/19,زیتون,4096,16128,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/04/20,زیتون,4096,16128,ADSL,تهران,پردیس,3
خالی,1401/04/31,زیتون,4096,16128,ADSL,البرز,ماهدشت,3
خالی,1401/04/14,زیتون,4096,16128,ADSL,آذربایجان شرقی,تبریز,6
خالی,1401/04/20,زیتون,4096,16128,ADSL,آذربایجان شرقی,اسکو,6
خالی,1401/04/01,زیتون,8192,32256,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/04/05,زیتون,8192,32256,ADSL,گیلان,رشت,1
خالی,1401/04/05,زیتون,8192,32256,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/04/05,زیتون,8192,32256,ADSL,البرز,شهرک ابریشم,1
خالی,1401/04/06,زیتون,8192,32256,ADSL,تهران,پردیس,1
خالی,1401/04/09,زیتون,8192,32256,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/04/11,زیتون,8192,32256,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/04/11,زیتون,8192,32256,ADSL,تهران,پردیس,1
خالی,1401/04/13,زیتون,8192,32256,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/04/13,زیتون,8192,32256,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/04/20,زیتون,8192,32256,ADSL,تهران,پردیس,1
خالی,1401/04/21,زیتون,8192,32256,ADSL,آذربایجان غربی,ارومیه,1
خالی,1401/04/21,زیتون,8192,32256,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/04/21,زیتون,8192,32256,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/04/21,زیتون,8192,32256,ADSL,تهران,پردیس,1
خالی,1401/04/25,زیتون,8192,32256,ADSL,اصفهان,فولاد شهر,1
خالی,1401/04/26,زیتون,8192,32256,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/04/26,زیتون,8192,32256,ADSL,تهران,پردیس,1
خالی,1401/04/31,زیتون,8192,32256,ADSL,البرز,ماهدشت,1
خالی,1401/05/01,زیتون,8192,32256,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/04,زیتون,8192,32256,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/04,زیتون,8192,32256,ADSL,خوزستان,قلعه سحر,1
خالی,1401/05/04,زیتون,8192,32256,ADSL,خوزستان,قلعه سحر,1
خالی,1401/05/05,زیتون,8192,32256,ADSL,آذربایجان شرقی,تبریز,1
خالی,1401/05/05,زیتون,8192,32256,ADSL,تهران,پردیس,1
خالی,1401/05/07,زیتون,8192,32256,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/05/08,زیتون,8192,32256,ADSL,خوزستان,قلعه سحر,1
خالی,1401/05/09,زیتون,8192,32256,ADSL,فارس,شهرجدیدصدرا,1
خالی,1401/05/10,زیتون,8192,32256,ADSL,البرز,شهرک ابریشم,1
خالی,1401/05/12,زیتون,8192,32256,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/13,زیتون,8192,32256,ADSL,تهران,پردیس,1
خالی,1401/05/18,زیتون,8192,32256,ADSL,تهران,پردیس,1
خالی,1401/05/19,زیتون,8192,32256,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/20,زیتون,8192,32256,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/05/22,زیتون,8192,32256,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/23,زیتون,8192,32256,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/05/24,زیتون,8192,32256,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/25,زیتون,8192,32256,ADSL,خوزستان,قلعه سحر,1
خالی,1401/05/27,زیتون,8192,32256,ADSL,تهران,پردیس,1
خالی,1401/05/30,زیتون,8192,32256,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/31,زیتون,8192,32256,ADSL,تهران,پردیس,1
خالی,1401/06/01,زیتون,8192,32256,ADSL,آذربایجان غربی,ارومیه,1
خالی,1401/06/02,زیتون,8192,32256,ADSL,تهران,پردیس,1
خالی,1401/06/02,زیتون,8192,32256,ADSL,خوزستان,قلعه سحر,1
خالی,1401/06/03,زیتون,8192,32256,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/06/05,زیتون,8192,32256,ADSL,آذربایجان غربی,ارومیه,1
خالی,1401/06/05,زیتون,8192,32256,ADSL,تهران,پردیس,1
خالی,1401/06/06,زیتون,8192,32256,ADSL,یزد,یزد,1
خالی,1401/06/06,زیتون,8192,32256,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/06/06,زیتون,8192,32256,ADSL,اصفهان,مجلسی,1
خالی,1401/06/07,زیتون,8192,32256,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/06/07,زیتون,8192,32256,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/06/07,زیتون,8192,32256,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/06/09,زیتون,8192,32256,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/06/13,زیتون,8192,32256,ADSL,خوزستان,قلعه سحر,1
خالی,1401/06/14,زیتون,8192,32256,ADSL,خوزستان,قلعه سحر,1
خالی,1401/06/19,زیتون,8192,32256,ADSL,اصفهان,فولاد شهر,1
خالی,1401/06/19,زیتون,8192,32256,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/06/20,زیتون,8192,32256,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/06/20,زیتون,8192,32256,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/06/20,زیتون,8192,32256,ADSL,خوزستان,قلعه سحر,1
خالی,1401/06/21,زیتون,8192,32256,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/06/27,زیتون,8192,32256,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/02,زیتون,16384,64512,ADSL,تهران,پردیس,3
خالی,1401/05/02,زیتون,16384,64512,ADSL,البرز,شهرک ابریشم,3
خالی,1401/05/06,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/05/06,زیتون,16384,64512,ADSL,تهران,پردیس,3
خالی,1401/05/09,زیتون,16384,64512,ADSL,گیلان,رشت,3
خالی,1401/05/09,زیتون,16384,64512,ADSL,البرز,شهرک ابریشم,3
خالی,1401/05/19,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/05/19,زیتون,16384,64512,ADSL,آذربایجان شرقی,سهند,3
خالی,1401/05/22,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/05/22,زیتون,16384,64512,ADSL,البرز,شهرک ابریشم,3
خالی,1401/05/24,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/05/25,زیتون,16384,64512,ADSL,اصفهان,فولاد شهر,3
خالی,1401/05/26,زیتون,16384,64512,ADSL,اصفهان,فولاد شهر,3
خالی,1401/05/26,زیتون,16384,64512,ADSL,اصفهان,فولاد شهر,3
خالی,1401/05/26,زیتون,16384,64512,ADSL,اصفهان,فولاد شهر,3
خالی,1401/05/27,زیتون,16384,64512,ADSL,البرز,شهرک ابریشم,3
خالی,1401/05/29,زیتون,16384,64512,ADSL,اصفهان,بهارستان,3
خالی,1401/05/30,زیتون,16384,64512,ADSL,اصفهان,فولاد شهر,3
خالی,1401/06/02,زیتون,16384,64512,ADSL,البرز,شهرک ابریشم,3
خالی,1401/06/02,زیتون,16384,64512,ADSL,البرز,شهرک ابریشم,3
خالی,1401/06/03,زیتون,16384,64512,ADSL,البرز,شهرک ابریشم,3
خالی,1401/06/03,زیتون,16384,64512,ADSL,البرز,شهرک ابریشم,3
خالی,1401/06/05,زیتون,16384,64512,ADSL,آذربایجان غربی,ارومیه,3
خالی,1401/06/05,زیتون,16384,64512,ADSL,البرز,شهرک ابریشم,3
خالی,1401/06/06,زیتون,16384,64512,ADSL,آذربایجان شرقی,تبریز,3
خالی,1401/06/07,زیتون,16384,64512,ADSL,لرستان,خرم آباد,3
خالی,1401/06/07,زیتون,16384,64512,ADSL,آذربایجان شرقی,تبریز,3
خالی,1401/06/07,زیتون,16384,64512,ADSL,اصفهان,فولاد شهر,3
خالی,1401/06/07,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/06/09,زیتون,16384,64512,ADSL,گیلان,رشت,3
خالی,1401/06/12,زیتون,16384,64512,ADSL,البرز,شهرک ابریشم,3
خالی,1401/06/12,زیتون,16384,64512,ADSL,البرز,چهارباغ,3
خالی,1401/06/14,زیتون,16384,64512,ADSL,آذربایجان شرقی,اسکو,3
